timestep,RightFingerJoint11z_joint,RightFingerJoint12y_joint,RightFingerJoint13y_joint,RightFingerJoint11y_joint,RightFingerJoint21y_joint,RightFingerJoint22y_joint,RightFingerJoint23y_joint,RightFingerJoint21x_joint,RightFingerJoint31y_joint,RightFingerJoint32y_joint,RightFingerJoint33y_joint,RightFingerJoint41y_joint,RightFingerJoint42y_joint,RightFingerJoint43y_joint,RightFingerJoint41x_joint,RightFingerJoint51y_joint,RightFingerJoint52y_joint,RightFingerJoint53y_joint,RightFingerJoint51x_joint,LeftFingerJoint11z_joint,LeftFingerJoint12y_joint,LeftFingerJoint13y_joint,LeftFingerJoint11y_joint,LeftFingerJoint21y_joint,LeftFingerJoint22y_joint,LeftFingerJoint23y_joint,LeftFingerJoint21x_joint,LeftFingerJoint31y_joint,LeftFingerJoint32y_joint,LeftFingerJoint33y_joint,LeftFingerJoint41y_joint,LeftFingerJoint42y_joint,LeftFingerJoint43y_joint,LeftFingerJoint41x_joint,LeftFingerJoint51y_joint,LeftFingerJoint52y_joint,LeftFingerJoint53y_joint,LeftFingerJoint51x_joint,BLNx_joint,BLNy_joint,BLNz_joint,BPx_joint,BPy_joint,BPz_joint,BTx_joint,BTy_joint,BTz_joint,BUNx_joint,BUNy_joint,BUNz_joint,LAx_joint,LAy_joint,LAz_joint,LEx_joint,LEz_joint,LHx_joint,LHy_joint,LHz_joint,LKx_joint,LSx_joint,LSy_joint,LSz_joint,LWx_joint,LWy_joint,LFx_joint,LMrot_joint,RAx_joint,RAy_joint,RAz_joint,REx_joint,REz_joint,RHx_joint,RHy_joint,RHz_joint,RKx_joint,RSx_joint,RSy_joint,RSz_joint,RWx_joint,RWy_joint,RFx_joint,RMrot_joint,RootPositionX,RootPositionY,RootPositionZ,RootRotationX,RootRotationY,RootRotationZ,Height,Mass,HandLength
8.91,1.28252,1.65905,0.497715,-1.72912,1.09833,0.93394,0.280182,0.26902,2.83146,1.36318,0.408955,0.757971,1.31943,0.657065,-0.30662,1.21658,1.41613,0.424839,-0.13934,0.959001,8.48234,-0.371374,-35.6413,-0.0410411,0.555184,0.166555,-0.0775512,-0.1136,0.619971,0.185991,-0.444321,0.403702,0.0,0.0136888,-0.408793,0.330678,0.0992035,0.0884701,-0.466722,-0.0157367,-0.235723,-0.00471581,-0.0407277,-0.143157,-0.107295,0.0311562,0.171301,0.182347,0.0124955,0.0588617,0.16353,-0.15946,-0.37512,1.15951,-0.679592,0.0979529,0.0846306,0.651889,-0.207102,0.0268131,0.333778,-0.491074,-0.24751,0.544812,-0.0836215,0.0781201,0.177019,0.186285,0.0647886,0.976615,0.63865,0.0657536,-0.115868,-0.197698,-0.198733,0.0428492,-0.227218,-0.0426488,-0.429256,-1.05641,-0.111286,-0.00566221,96.6444,260.71,948.034,-0.0365717,0.00819403,1.51106,1.79,78.0,18.9
8.92,1.25007,1.66723,0.500169,-1.70862,1.10397,0.916624,0.274987,0.26946,2.86972,1.34822,0.404465,0.770891,1.31141,0.584514,-0.29585,1.21658,1.41822,0.425465,-0.138196,0.938707,8.23583,-0.367437,-34.7373,-0.0311913,0.55203,0.165609,-0.0775512,-0.111373,0.611961,0.183588,-0.427382,0.399482,0.0,0.0109511,-0.398148,0.332546,0.0997639,0.0878049,-0.471454,-0.0113724,-0.234297,-0.00430513,-0.0415707,-0.143861,-0.102479,0.0325281,0.171127,0.191151,0.00878889,0.0570873,0.161946,-0.160711,-0.370883,1.1652,-0.658816,0.0973365,0.085682,0.643049,-0.205495,0.0109871,0.332156,-0.488812,-0.249046,0.553986,-0.0797378,0.075765,0.178319,0.179798,0.0699615,0.983983,0.640922,0.0647012,-0.114408,-0.204014,-0.199126,0.0365931,-0.226984,-0.0484846,-0.420925,-1.04594,-0.110613,-0.0056747,96.6504,262.524,947.95,-0.0357911,0.00811099,1.51461,1.79,78.0,18.9
8.93,1.22003,1.69241,0.507724,-1.68812,1.10397,0.903925,0.271177,0.268139,2.99089,1.33733,0.4012,0.760124,1.30539,0.554398,-0.289515,1.22462,1.41196,0.423588,-0.136479,0.91561,8.0359,-0.370062,-34.1561,-0.0180581,0.548876,0.164663,-0.0775512,-0.102463,0.594339,0.178302,-0.40914,0.388229,0.0,0.00821331,-0.385373,0.330678,0.0992035,0.0904656,-0.465724,-0.0172986,-0.234567,-0.00484012,-0.04069,-0.145432,-0.0982588,0.0288853,0.16914,0.183859,0.0148725,0.0591054,0.1605,-0.167394,-0.371102,1.17691,-0.650096,0.0978066,0.0862196,0.641012,-0.206325,-0.00465317,0.329256,-0.479872,-0.267628,0.555676,-0.0807053,0.0842271,0.182428,0.178867,0.0737654,0.992316,0.641085,0.0640935,-0.114364,-0.212053,-0.1993,0.030251,-0.227474,-0.0459321,-0.427073,-1.04323,-0.11344,-0.00809279,96.8705,264.224,947.749,-0.0349989,0.00969932,1.51746,1.79,78.0,18.9
8.950000000000001,1.1935,1.71351,0.514052,-1.67787,1.09552,0.90277,0.270831,0.262856,2.95262,1.32781,0.398343,0.749358,1.29938,0.533865,-0.28128,1.23802,1.42239,0.426716,-0.137051,0.874103,7.68682,-0.370062,-33.0583,-0.00164164,0.536258,0.160877,-0.0792556,-0.0712785,0.579921,0.173976,-0.380475,0.384009,0.0,0.00684442,-0.374727,0.334415,0.100324,0.091796,-0.460909,-0.0153679,-0.234464,-0.00437209,-0.0395338,-0.149094,-0.0913482,0.0263332,0.167171,0.182229,0.0141376,0.065009,0.160004,-0.159104,-0.363493,1.18516,-0.636215,0.0979948,0.0874426,0.625485,-0.205681,-0.0307556,0.323238,-0.469134,-0.281483,0.570743,-0.0748506,0.0793904,0.188252,0.17689,0.0823376,1.01074,0.636502,0.0624146,-0.112532,-0.227772,-0.200077,0.0175006,-0.229247,-0.048367,-0.429899,-1.03654,-0.114739,-0.00913033,97.3566,267.735,947.445,-0.0336899,0.0106156,1.52602,1.79,78.0,18.9
8.96,1.16842,1.70633,0.511899,-1.64968,1.09411,0.870446,0.261134,0.261535,2.92712,1.31284,0.393853,0.738591,1.28935,0.525652,-0.276845,1.2273,1.42239,0.426716,-0.135334,0.852763,7.54287,-0.366125,-32.3479,0.00984987,0.526794,0.158038,-0.0749946,-0.0434354,0.565503,0.169651,-0.363536,0.372756,0.0,0.00273777,-0.374727,0.341888,0.102566,0.0944568,-0.455136,-0.0202315,-0.234237,-0.00384329,-0.0383601,-0.150572,-0.0880587,0.0232022,0.165247,0.179752,0.0216306,0.0682017,0.160945,-0.155484,-0.359342,1.18747,-0.620363,0.0996866,0.0878792,0.616464,-0.2071,-0.0426496,0.321058,-0.467758,-0.291559,0.586881,-0.0785023,0.0768996,0.190324,0.177258,0.0870917,1.01754,0.6407,0.0620927,-0.112367,-0.240092,-0.199278,0.0112663,-0.229434,-0.0515379,-0.429852,-1.03647,-0.113943,-0.00769094,97.7156,269.515,947.324,-0.0334987,0.0116306,1.53137,1.79,78.0,18.9
8.97,1.15158,1.70475,0.511425,-1.63943,1.0758,0.849666,0.2549,0.260654,2.959,1.29516,0.388548,0.736438,1.28334,0.517438,-0.271143,1.23534,1.43073,0.429219,-0.133332,0.833892,7.29841,-0.373999,-31.573,0.0246247,0.517331,0.155199,-0.0758468,-0.0423216,0.547881,0.164364,-0.342688,0.36291,0.0,0.00136888,-0.357694,0.336283,0.100885,0.0951219,-0.458448,-0.0205774,-0.233977,-0.00370807,-0.0383518,-0.152746,-0.0844265,0.0225872,0.165989,0.184191,0.0218675,0.0680745,0.159885,-0.154099,-0.354216,1.18318,-0.619026,0.101092,0.0891569,0.608557,-0.208142,-0.052469,0.317891,-0.46644,-0.295984,0.606699,-0.0731063,0.0788233,0.191434,0.173166,0.0969567,1.02168,0.656441,0.0621091,-0.111525,-0.251543,-0.199473,0.00628416,-0.230613,-0.0549256,-0.429574,-1.03817,-0.112699,-0.00616702,98.2122,271.321,947.284,-0.0330037,0.0118112,1.53479,1.79,78.0,18.9
8.98,1.11801,1.70324,0.510973,-1.61124,1.06172,0.831195,0.249359,0.260214,2.99726,1.26387,0.37916,0.717058,1.2693,0.50375,-0.262274,1.22462,1.42656,0.427968,-0.132187,0.804352,7.19071,-0.36875,-31.0564,0.027908,0.507868,0.15236,-0.0741423,-0.0400942,0.536667,0.161,-0.328355,0.35869,0.0,0.00273777,-0.353436,0.340019,0.102006,0.0971175,-0.452663,-0.0126816,-0.233764,-0.00331106,-0.037636,-0.154401,-0.0816752,0.0201703,0.166004,0.175583,0.0128225,0.0714704,0.156542,-0.159459,-0.347003,1.18255,-0.614257,0.100878,0.0897793,0.594934,-0.207564,-0.0615756,0.314269,-0.462065,-0.29797,0.616281,-0.0685107,0.0879691,0.193653,0.169073,0.103329,1.02854,0.651972,0.0618497,-0.110527,-0.262954,-0.20082,-0.000508889,-0.231587,-0.0579808,-0.42915,-1.04097,-0.112652,-0.00763519,98.4103,273.257,947.131,-0.0320207,0.0120097,1.5394,1.79,78.0,18.9
9.0,1.0569,1.68078,0.504234,-1.55743,1.01948,0.789635,0.236891,0.250968,2.85059,1.17952,0.353856,0.673991,1.21516,0.461314,-0.259107,1.19246,1.42656,0.427968,-0.133904,0.773724,6.9359,-0.367437,-30.1523,0.0377578,0.488941,0.146682,-0.0775512,-0.012251,0.533463,0.160039,-0.320537,0.343217,0.0,0.00547554,-0.353436,0.341888,0.102566,0.0957871,-0.442621,-0.0128829,-0.233824,-0.00379266,-0.0387808,-0.159875,-0.0748775,0.0166663,0.16553,0.166655,0.0189286,0.0827149,0.158241,-0.159727,-0.33354,1.17194,-0.61458,0.10353,0.0921247,0.576585,-0.212258,-0.0744798,0.300744,-0.445543,-0.304595,0.644842,-0.0757753,0.0772267,0.199951,0.161695,0.111615,1.03262,0.630374,0.0596393,-0.108709,-0.279007,-0.199632,-0.00946349,-0.238349,-0.0469481,-0.435191,-1.05898,-0.115312,0.00583736,99.3516,276.88,947.014,-0.0301932,0.0133299,1.54553,1.79,78.0,18.9
9.01,1.02448,1.71407,0.514221,-1.53436,0.991317,0.753848,0.226154,0.250968,2.83784,1.1319,0.339571,0.643845,1.17506,0.431199,-0.252772,1.16299,1.4057,0.421711,-0.133332,0.75682,6.75461,-0.370062,-29.7002,0.0426828,0.481055,0.144316,-0.0749946,-0.012251,0.512637,0.153791,-0.302295,0.334777,0.0,0.00684442,-0.349178,0.336283,0.100885,0.0984479,-0.444336,-0.0204276,-0.236027,-0.00379927,-0.0379416,-0.162199,-0.0713628,0.0156093,0.161299,0.173827,0.0261685,0.0810852,0.157593,-0.153494,-0.326126,1.16549,-0.606963,0.104514,0.0924112,0.563989,-0.213475,-0.080686,0.294033,-0.439082,-0.30725,0.658904,-0.0758186,0.077525,0.201036,0.15963,0.118985,1.03646,0.63934,0.0582662,-0.107682,-0.292374,-0.198752,-0.0129302,-0.238652,-0.0500435,-0.436035,-1.05046,-0.115655,0.00020148,99.6361,278.659,947.002,-0.0294217,0.0135667,1.55173,1.79,78.0,18.9
9.02,0.994711,1.6624,0.498721,-1.49336,0.963154,0.716906,0.215072,0.248326,2.7932,1.0734,0.322021,0.607238,1.13094,0.394239,-0.248337,1.13619,1.36816,0.410448,-0.133618,0.733095,6.52776,-0.367437,-28.9899,0.0492493,0.468437,0.140531,-0.0741423,-0.00668236,0.506229,0.151869,-0.297083,0.322118,0.0,0.00547554,-0.353436,0.332546,0.0997639,0.0984479,-0.445003,-0.0184312,-0.236047,-0.00484799,-0.0381178,-0.163898,-0.0683893,0.0131341,0.16179,0.176349,0.033775,0.0829486,0.155951,-0.14919,-0.319357,1.15474,-0.606677,0.105633,0.0931672,0.552575,-0.216262,-0.0830421,0.288942,-0.435073,-0.307322,0.675578,-0.0685904,0.0720431,0.20322,0.161052,0.123976,1.03874,0.637284,0.0570201,-0.107465,-0.30078,-0.198261,-0.01702,-0.240021,-0.0519918,-0.441099,-1.05028,-0.118114,0.000617714,100.255,280.553,946.967,-0.0280434,0.0145761,1.5558,1.79,78.0,18.9
9.03,0.954037,1.64475,0.493425,-1.45236,0.925135,0.685736,0.205721,0.242162,2.61464,1.03259,0.309777,0.566325,1.07981,0.362754,-0.242635,1.07456,1.33271,0.399812,-0.131901,0.704601,6.33407,-0.364813,-28.2795,0.0558159,0.451087,0.135326,-0.0749946,0.0178196,0.493413,0.148024,-0.29578,0.309458,0.0,0.00821331,-0.361952,0.330678,0.0992035,0.102439,-0.447055,-0.0184361,-0.23613,-0.00484829,-0.0366613,-0.165033,-0.0654621,0.0100909,0.162943,0.179049,0.0336418,0.0849915,0.155361,-0.147987,-0.312179,1.13756,-0.609621,0.105663,0.0933788,0.545396,-0.217233,-0.0838147,0.281715,-0.433913,-0.310034,0.697922,-0.0716043,0.067979,0.204393,0.155952,0.131133,1.03724,0.634117,0.0566454,-0.106953,-0.311855,-0.198195,-0.0199963,-0.24313,-0.0524693,-0.436093,-1.04897,-0.117613,0.00160885,100.736,282.016,947.005,-0.0267743,0.0150151,1.55794,1.79,78.0,18.9
9.05,0.912385,1.58182,0.474545,-1.39342,0.885708,0.644176,0.193253,0.23864,2.50622,0.971369,0.291411,0.521105,1.01664,0.332639,-0.240735,1.02364,1.27014,0.381041,-0.135048,0.64937,5.84515,-0.367437,-26.7297,0.0656658,0.424274,0.127282,-0.0749946,0.0256157,0.462976,0.138893,-0.290568,0.288359,0.0,0.0164266,-0.366211,0.321337,0.0964011,0.100443,-0.44033,0.00736027,-0.234663,-0.00528895,-0.0280544,-0.167036,-0.0624691,-0.00364322,0.162329,0.168119,0.00756982,0.0892423,0.152964,-0.151924,-0.305499,1.10852,-0.607162,0.105843,0.0953306,0.528754,-0.217633,-0.0818481,0.266757,-0.420143,-0.298212,0.732387,-0.0725116,0.0805798,0.206493,0.160054,0.143395,1.02634,0.628461,0.0551465,-0.10568,-0.329803,-0.198982,-0.0252466,-0.250375,-0.0451703,-0.430236,-1.05046,-0.122939,0.00274953,101.674,285.116,947.036,-0.0243178,0.0150838,1.56406,1.79,78.0,18.9
9.06,0.87299,1.54637,0.46391,-1.3473,0.849096,0.610698,0.183209,0.232916,2.40419,0.904706,0.271412,0.488805,0.940445,0.307999,-0.228698,0.96737,1.19506,0.358517,-0.130757,0.618073,5.75609,-0.364813,-26.3422,0.0656658,0.414811,0.124443,-0.0749946,0.024502,0.437344,0.131203,-0.274932,0.271479,0.0,0.0150577,-0.361952,0.311996,0.0935987,0.103104,-0.44166,0.0162444,-0.234759,-0.00455217,-0.0282444,-0.167427,-0.060343,-0.0050314,0.165327,0.174658,0.000939906,0.0914549,0.150694,-0.153349,-0.294537,1.08412,-0.613211,0.105708,0.0958559,0.516679,-0.217454,-0.0779236,0.262962,-0.424577,-0.295752,0.757806,-0.0667231,0.0776954,0.208833,0.159242,0.152205,1.02174,0.629969,0.0541588,-0.104391,-0.339464,-0.19823,-0.0273283,-0.252796,-0.0478594,-0.426713,-1.04806,-0.12387,0.00226763,102.298,287.04,946.975,-0.0233585,0.0151616,1.56647,1.79,78.0,18.9
9.07,0.831237,1.47612,0.442835,-1.29604,0.812485,0.57491,0.172473,0.226311,2.36593,0.848927,0.254678,0.450045,0.872268,0.287466,-0.222997,0.913776,1.11997,0.335992,-0.133618,0.583053,5.63906,-0.359564,-25.761,0.0590992,0.399039,0.119712,-0.0732901,0.0233883,0.416518,0.124955,-0.271023,0.260226,0.0,0.023271,-0.370469,0.29705,0.089115,0.104435,-0.441715,0.0192239,-0.234526,-0.00193727,-0.0262912,-0.1521,-0.0606294,-0.0075232,0.149908,0.171477,0.00729352,0.0947444,0.150103,-0.151812,-0.293265,1.06855,-0.613118,0.106442,0.097011,0.514111,-0.216496,-0.0733658,0.252583,-0.417929,-0.299537,0.764227,-0.0668482,0.0748587,0.208297,0.148277,0.157348,1.01646,0.605743,0.0535727,-0.102855,-0.345392,-0.197324,-0.0296408,-0.259421,-0.0374354,-0.428804,-1.05137,-0.117209,0.00621017,102.723,288.291,946.964,-0.0231762,0.0149921,1.56842,1.79,78.0,18.9
9.08,0.789552,1.43342,0.430025,-1.23967,0.774466,0.548358,0.164507,0.22367,2.31491,0.791788,0.237536,0.411285,0.804091,0.272408,-0.214127,0.849463,1.04489,0.313467,-0.134476,0.550584,5.47853,-0.353002,-25.0507,0.0640242,0.391153,0.117346,-0.0698813,0.0322981,0.408508,0.122552,-0.268417,0.247566,0.0,0.0342221,-0.385373,0.28584,0.0857521,0.1051,-0.427529,0.0192252,-0.234294,0.000330558,-0.0249916,-0.152343,-0.0625798,-0.0109944,0.153862,0.162617,0.00146213,0.0901521,0.148136,-0.149327,-0.288094,1.03803,-0.618988,0.105894,0.0980135,0.508721,-0.215136,-0.0636671,0.245404,-0.417136,-0.27838,0.792247,-0.066576,0.0723107,0.208991,0.150601,0.165985,1.00695,0.6247,0.0529,-0.102038,-0.356313,-0.196568,-0.0288862,-0.260955,-0.0431514,-0.421991,-1.03895,-0.12084,0.00754258,103.349,290.129,947.04,-0.021951,0.0150383,1.5696,1.79,78.0,18.9
9.1,0.682208,1.32219,0.396656,-1.10641,0.691387,0.487173,0.146152,0.214864,2.15548,0.681591,0.204477,0.368219,0.682775,0.254613,-0.197656,0.763713,0.909327,0.272798,-0.133332,0.516692,5.29937,-0.35169,-24.2112,0.0607409,0.380112,0.114034,-0.0741423,0.036753,0.38608,0.115824,-0.271023,0.22506,0.0,0.0396977,-0.396019,0.26529,0.0795869,0.10643,-0.427954,0.0242433,-0.232607,0.00459602,-0.0235704,-0.150739,-0.0648365,-0.0148873,0.154209,0.166908,0.0102255,0.0914256,0.146542,-0.145783,-0.285,0.98428,-0.63644,0.106168,0.100591,0.498315,-0.213672,-0.0445572,0.228891,-0.411729,-0.266652,0.823693,-0.0656279,0.0775085,0.21091,0.14406,0.172666,0.990917,0.58438,0.0514938,-0.0990186,-0.369055,-0.197977,-0.0292656,-0.271016,-0.0315754,-0.415268,-1.03233,-0.123353,0.0113643,104.558,293.146,946.963,-0.0198468,0.0143893,1.57494,1.79,78.0,18.9
9.11,0.635741,1.29004,0.387011,-1.04491,0.659,0.459466,0.13784,0.207819,1.94503,0.621731,0.186519,0.344532,0.625627,0.243661,-0.190054,0.710119,0.83633,0.250899,-0.132473,0.480793,5.12534,-0.347753,-23.6946,0.0541743,0.354876,0.106463,-0.0707335,0.0322981,0.374866,0.11246,-0.280144,0.210994,0.0,0.0520176,-0.415181,0.248476,0.0745427,0.107095,-0.425269,0.0245792,-0.23098,0.00419588,-0.0240932,-0.150519,-0.0620517,-0.0150903,0.152996,0.17044,0.00957885,0.0911273,0.145567,-0.144892,-0.279186,0.961345,-0.62791,0.10698,0.10261,0.491235,-0.213503,-0.0372362,0.221981,-0.411106,-0.262403,0.836836,-0.0645515,0.0668673,0.21332,0.139804,0.189099,0.977937,0.595106,0.0512978,-0.098341,-0.388062,-0.197951,-0.0273628,-0.273402,-0.0286323,-0.415259,-1.02709,-0.119467,0.0142887,105.045,295.026,946.836,-0.01891,0.013937,1.57774,1.79,78.0,18.9
9.120000000000001,0.586883,1.29434,0.388301,-0.980847,0.625205,0.434069,0.130221,0.204297,1.90677,0.574114,0.172234,0.316539,0.568478,0.240924,-0.180551,0.661885,0.767505,0.230252,-0.129326,0.451714,5.12123,-0.345129,-23.4363,0.0459661,0.345413,0.103624,-0.0707335,0.0178196,0.347632,0.10429,-0.281447,0.195521,0.0,0.0533865,-0.421568,0.226057,0.067817,0.110421,-0.425039,0.0258057,-0.231218,0.00570715,-0.0165332,-0.146935,-0.0625372,-0.0240295,0.150155,0.161662,0.0146504,0.0926942,0.144303,-0.145971,-0.27749,0.932098,-0.627935,0.107482,0.104523,0.488805,-0.212787,-0.0283913,0.218729,-0.414349,-0.25672,0.853177,-0.0596231,0.0680703,0.2149,0.145038,0.197147,0.956319,0.607301,0.0507942,-0.0973832,-0.396909,-0.198017,-0.0241995,-0.278347,-0.0206099,-0.414178,-1.02191,-0.127547,0.0162329,105.645,296.286,946.866,-0.0179885,0.0130393,1.5792,1.79,78.0,18.9
9.13,0.531865,1.2233,0.366989,-0.92447,0.597043,0.414443,0.124333,0.199013,1.74734,0.537382,0.161215,0.303619,0.529377,0.239555,-0.17675,0.621689,0.692423,0.207727,-0.12532,0.420502,4.96481,-0.33988,-22.9842,0.0377578,0.320177,0.0960532,-0.0707335,0.00445491,0.334816,0.100445,-0.299689,0.180048,0.0,0.0629687,-0.457763,0.198033,0.05941,0.111086,-0.424254,0.0235372,-0.231439,0.00561267,-0.0169292,-0.146733,-0.0618235,-0.0259544,0.150061,0.169899,0.0174977,0.0960765,0.143572,-0.148286,-0.274399,0.90816,-0.62818,0.107962,0.105566,0.48151,-0.213312,-0.0190575,0.212475,-0.4123,-0.258298,0.8645,-0.0588069,0.0738398,0.214921,0.144121,0.205651,0.942801,0.597049,0.0504607,-0.0967379,-0.404562,-0.197378,-0.0207844,-0.281392,-0.0127203,-0.410446,-1.01841,-0.119194,0.0124401,106.416,298.032,946.688,-0.0171238,0.0135324,1.5804,1.79,78.0,18.9
9.15,0.487689,1.16438,0.349315,-0.873218,0.573105,0.395972,0.118792,0.195051,1.62618,0.499289,0.149787,0.277779,0.49228,0.242293,-0.16598,0.568095,0.625684,0.187705,-0.124176,0.359916,4.78154,-0.325445,-21.8864,0.0246247,0.287056,0.0861167,-0.0698813,0.00334118,0.310786,0.0932359,-0.323143,0.146289,0.0,0.0725509,-0.508862,0.149459,0.0448377,0.111752,-0.41773,0.0362758,-0.231023,0.00546805,-0.0110091,-0.143083,-0.0604077,-0.0361692,0.15113,0.16459,0.00761136,0.0895106,0.142502,-0.152625,-0.2643,0.856793,-0.614572,0.108403,0.107541,0.470835,-0.212261,0.000820332,0.206965,-0.426178,-0.244945,0.881522,-0.0643509,0.0707929,0.217359,0.145256,0.215578,0.903333,0.591925,0.0496819,-0.0944285,-0.416095,-0.197946,-0.0136271,-0.286538,-0.000946388,-0.389467,-1.02027,-0.121183,0.00731282,107.956,301.045,946.492,-0.0154643,0.0135026,1.58362,1.79,78.0,18.9
9.16,0.447215,1.11602,0.334805,-0.816841,0.556207,0.37981,0.113943,0.188886,1.52414,0.458475,0.137543,0.267012,0.455184,0.247768,-0.159645,0.543978,0.567286,0.170186,-0.119884,0.332093,4.83128,-0.317571,-21.8864,0.0164164,0.268129,0.0804387,-0.0673247,-0.0144785,0.289961,0.0869882,-0.336173,0.135036,0.0,0.0684442,-0.532283,0.12704,0.0381121,0.117073,-0.415154,0.0468358,-0.230701,0.00640122,-0.0103787,-0.146608,-0.0600419,-0.038675,0.151477,0.162468,-0.00645053,0.100071,0.141354,-0.152183,-0.259924,0.828672,-0.612049,0.10778,0.107818,0.465056,-0.210753,0.0105494,0.202161,-0.425147,-0.230214,0.893252,-0.0601378,0.0685898,0.220126,0.142793,0.221961,0.883276,0.59386,0.0492329,-0.0938388,-0.424597,-0.198185,-0.00784796,-0.289068,0.00954156,-0.386721,-1.01827,-0.127632,0.0106224,108.481,302.535,946.409,-0.0145962,0.0138244,1.58585,1.79,78.0,18.9
9.17,0.400715,1.04175,0.312524,-0.757902,0.530861,0.371729,0.111519,0.184043,1.48588,0.419022,0.125707,0.256246,0.427111,0.25735,-0.157111,0.519861,0.513061,0.153918,-0.116164,0.303265,4.66657,-0.309697,-21.4344,0.0147748,0.253934,0.0761801,-0.0673247,-0.00890982,0.275543,0.0826628,-0.345294,0.123783,0.0,0.0739198,-0.547187,0.104621,0.0313864,0.116408,-0.410469,0.0497876,-0.230468,0.00720327,-0.0114443,-0.1486,-0.0597674,-0.0384065,0.15095,0.163825,-0.00348765,0.103313,0.139554,-0.146824,-0.251844,0.803752,-0.614052,0.107909,0.108494,0.455002,-0.210834,0.019771,0.197476,-0.42394,-0.224702,0.90243,-0.0539042,0.0681567,0.22052,0.140652,0.232258,0.861405,0.606469,0.0487904,-0.0926191,-0.435494,-0.19793,-0.00157852,-0.290773,0.0184646,-0.380717,-1.01763,-0.123086,0.0102215,109.026,304.208,946.283,-0.0138295,0.0135206,1.58793,1.79,78.0,18.9
9.18,0.351556,0.990079,0.297024,-0.7169,0.511148,0.364802,0.109441,0.1792,1.32645,0.382289,0.114687,0.243326,0.398035,0.272408,-0.152043,0.474306,0.46092,0.138276,-0.111873,0.276404,4.64794,-0.301824,-21.3052,0.00984987,0.252357,0.075707,-0.0664724,-0.00445491,0.269135,0.0807404,-0.3479,0.11675,0.0,0.0725509,-0.572736,0.0915437,0.0274631,0.119069,-0.410686,0.0528073,-0.23019,0.00411495,-0.0114443,-0.147005,-0.0542552,-0.0397114,0.151764,0.163329,-0.00251163,0.105323,0.139883,-0.148897,-0.245055,0.772425,-0.623793,0.108474,0.110089,0.447768,-0.210739,0.0309993,0.193896,-0.430184,-0.22505,0.915344,-0.0591719,0.0605803,0.222661,0.144495,0.237429,0.838846,0.595293,0.0487087,-0.0916421,-0.441242,-0.19896,0.00376028,-0.290025,0.022891,-0.36059,-1.02007,-0.127657,0.00692304,109.716,305.924,946.294,-0.0132248,0.0133211,1.58916,1.79,78.0,18.9
9.200000000000001,0.269197,0.907052,0.272116,-0.619522,0.484393,0.354412,0.106324,0.165991,1.16702,0.319708,0.0959125,0.217486,0.344897,0.287466,-0.141907,0.444829,0.358725,0.107618,-0.106436,0.258204,4.6552,-0.288701,-21.2406,0.00328329,0.230275,0.0690826,-0.0639158,-0.0322981,0.257921,0.0773762,-0.358324,0.11253,0.0,0.0793953,-0.585511,0.0822025,0.0246607,0.119734,-0.403284,0.0539777,-0.229944,0.00341912,-0.0117203,-0.149396,-0.0527156,-0.040367,0.154387,0.163276,-0.00673349,0.10688,0.138666,-0.149195,-0.237659,0.71451,-0.6197,0.10864,0.113219,0.438384,-0.210365,0.0536884,0.186202,-0.438658,-0.195058,0.933406,-0.0580772,0.0596951,0.225698,0.141126,0.246832,0.794479,0.603967,0.0476954,-0.0887226,-0.453696,-0.201362,0.0152056,-0.292797,0.0438468,-0.353812,-1.03124,-0.129132,0.00633913,110.995,309.022,946.093,-0.0108048,0.0124746,1.59142,1.79,78.0,18.9
9.21,0.229868,0.859475,0.257842,-0.56827,0.467496,0.350949,0.105285,0.161148,1.12238,0.300662,0.0901985,0.213179,0.322839,0.297048,-0.135572,0.423392,0.327441,0.0982323,-0.105006,0.23469,4.70083,-0.27689,-20.9823,-0.00328329,0.214503,0.0643509,-0.0639158,-0.0178196,0.256319,0.0768956,-0.367445,0.106904,0.0,0.0780264,-0.606803,0.0803342,0.0241003,0.121064,-0.399385,0.0549324,-0.229701,0.00313219,-0.0106606,-0.146507,-0.0526196,-0.0426496,0.15437,0.160962,-0.00476574,0.108991,0.137119,-0.151145,-0.23726,0.695066,-0.61658,0.109259,0.114532,0.437488,-0.20934,0.0637486,0.184509,-0.447742,-0.196492,0.932213,-0.0563063,0.0600139,0.225351,0.140512,0.252125,0.775716,0.59482,0.0478092,-0.0878792,-0.45654,-0.201564,0.0204696,-0.29145,0.0469814,-0.333716,-1.03302,-0.124944,0.0107259,111.776,310.453,946.0,-0.0103722,0.0125652,1.59268,1.79,78.0,18.9
